odg,bully,bullied,age,tatot,dens,recip,grade,male,s_att,skip
7,0.9971714256878836,-1.25,15,3,0.30330985511162367,0.3988620287873921,10,0,0,0
7,1.501589334993187,0.8,17,7,0.459214756725711,0.38470843637839985,12,1,0,0
5,1.5054852908213356,0.85,16,2,0.011191072247808053,0,11,1,0,1
7,2.500635295664034,6.06,15,7,0,0,10,0,0,1
0,2.0045473847002384,2.25,18,0,0.5263711584231656,0,12,0,0,1
0,2.501635190478275,4.65,17,0,0.3983486430508118,0,11,1,0,1
0,1.5049157291535322,0.89,18,7,0.14360716074501745,0.2825935900703758,12,1,0,1
3,1.000213979748612,0.53,15,1,0.25183742569776213,0.5934567438983179,10,0,0,1
7,0.9987024053678336,-0.63,15,3,0.4430369160389148,0.36602087953809176,10,0,0,0
7,1.0002562305448472,0.36,17,7,0.5679252294426583,0.5051324794543017,11,0,0,1
0,1.5083734502175994,1.03,16,0,0,0.7767464577925769,11,0,0,0
2,1.9999798702814613,1.68,16,1,0,0,11,0,0,1
7,2.500040044411721,3.84,14,7,0.489183323721343,0.10357338758894805,9,1,0,0
4,3.500139428939645,4.91,14,6,0,0.7367479530379085,10,1,1,1
5,1.505142925214762,0.7,17,2,0,0.7546629704816571,12,1,0,1
7,1.502636796981382,0,17,7,0.07677509216355144,0.29568211621415497,12,0,0,0
7,1.9964300081686428,2.21,15,6,0.08432983940340509,0.42149531342132257,10,0,0,1
7,2.0012779685184854,0.89,17,3,0.4024698494792182,0.7138165741336027,12,1,0,0
3,2.5030838779678426,2.92,16,6,0,0,11,1,0,0
6,2.9997036424274484,5.18,15,5,0.08983448213282062,0.06579816800642369,10,1,0,1
0,1.5037200168665237,-1.26,18,1,0.023242931644420397,0,12,1,0,1
0,2.0052794236407028,2.4,16,3,0.03434362029801742,0.022250848765634275,11,1,0,0
7,1.5012647451178704,-0.06,13,2,0.3690482972110806,0.25893117608058497,9,1,0,0
6,2.505178718782024,3.86,14,2,0.7798446409019666,0.9467044240689134,9,1,0,0
0,1.0088766892623022,-2.02,17,2,0,0,12,0,0,1
1,1.0055819932584416,0.18,18,1,0.2855464776919552,0,12,1,0,1
7,2.0006780556590487,1.59,13,3,0.17503609960045408,0.1355601035788352,9,0,0,0
3,1.50465667867723,2.51,13,7,0.7401941568531535,0,9,0,0,0
0,1.5043110020351675,0.85,13,2,0.4906832889155381,0,9,1,0,1
7,0.9989580171665916,-0.21,16,7,0.529898953373843,0.582211503322922,11,0,0,0
0,2.001214149215991,1.59,16,2,0.880173021416623,0,11,1,0,0
3,1.5015939918417016,1,14,1,0.359552270060373,0.3272362221211142,9,0,0,1
0,1.0057864969386712,-0.31,15,0,0,0,10,0,0,1
0,2.0013997656900226,1.82,14,7,0.791117552943456,0.06573427210630352,9,0,0,0
1,1.5035837927770423,2.04,15,0,0,0.18229119696886914,10,0,0,0
5,1.4980150186357009,0.72,16,5,0.5481789829062631,0.6047158596124448,11,0,0,1
7,1.002870190319262,-0.36,16,3,0.07892346056315902,0,11,0,0,0
5,1.5005280149136881,1.08,15,2,0.17598148171988198,0.08859216754439597,10,0,0,0
7,2.0027293309915835,1.32,14,3,0.429771391635805,1,10,1,0,1
0,2.0026889882658665,2.23,14,0,0.8278817526799646,0.2997546828586672,9,1,0,0
5,1.5007630137970724,3.09,14,2,0.16590588730499817,0.19968992894702436,9,1,0,0
6,1.503665126377325,1.1,18,4,0,0.20484530156628825,12,0,0,0
7,1.9988284015209723,2.04,18,7,0.17228345261679578,0.2528732561638131,12,0,0,1
1,1.003241233741517,0.47,16,1,0.6232940833104245,0.22195906024929338,11,0,1,0
1,2.5045389032376604,4.56,18,1,0.29330260672269665,0.22393097107278156,12,1,0,1
7,2.4988671015597568,2.05,17,7,0.4237616937067801,1,12,1,0,1
7,1.5012978549557943,1.01,16,3,0.5567506630892105,0,11,0,0,0
7,1.003422791210836,-0.4,18,7,0.44224356584165175,0.4274790548829198,12,0,0,1
0,1.5020301126768287,1.56,16,0,0.9625663979226997,0.2698901600263199,11,0,0,1
0,1.5033756973401315,1.23,16,0,0.06059205121992161,0.03586487073497791,11,0,0,0
0,2.5058069813383312,2.52,16,0,0.843982854256179,0.43526164091396685,11,1,0,1
7,1.997283493473915,2.25,13,5,1,0.9440256060631664,9,0,0,0
0,1.0066515758975165,0.85,14,1,0.3472693778215267,0,9,0,0,0
0,1.5023852814110787,2.03,15,0,0.9799409523551568,0,10,1,0,0
5,1.0011041573401849,-1.54,15,2,0.5763682512315821,0.16797239764591027,10,1,0,1
7,1.9999108986669238,0.79,13,2,0,0.08102432136154206,9,1,0,0
7,1.9994571654552975,2,18,4,0.04914830099654327,0,12,0,0,1
0,1.500154474525122,0.88,17,2,0.08438177637917071,0.12536830363054852,12,1,0,1
7,1.9963903704767028,2.24,14,3,0.553216531931834,0.19131958616411193,9,0,0,0
7,2.0000588315156014,2.48,15,5,0.3785260923971424,0,10,1,0,0
6,1.0016668839900038,-0.75,15,2,0.4935924807564213,0.053692054177113584,10,0,0,0
2,1.5072994402388176,0.09,14,0,0.35872912553278546,0.2682490580412715,9,0,0,0
4,2.5024727266939704,4.38,17,2,0,0,11,0,1,1
7,2.498511638495363,5.03,13,7,0.492664632678053,0.4291009854093167,9,0,0,0
7,1.5008240712669485,-0.48,17,3,0.06944069171480596,0.11702915761792392,12,1,0,0
7,1.500561677108573,0.15,14,3,0.22454527943778857,0,9,0,0,1
0,2.5035533544380355,4.15,15,0,0.5340486617544202,0,9,0,0,0
7,1.5013134006827829,1.3,16,3,0,0,10,0,0,1
0,1.9983151434209376,2.33,18,0,0.26787871562952753,0.06652390318884717,12,0,0,0
6,1.0029655160923523,-0.51,15,2,0.13347132246450927,0.37545335192013246,10,1,0,0
4,1.9979567979553035,0.78,15,1,0.5484430944776844,0.34286713963092424,10,0,0,1
7,1.9990876367552204,1.97,14,7,0.09258808169036228,0.583417905192876,10,1,0,1
7,2.5011767451887232,3.44,13,2,0.8307908101792472,0,9,1,0,0
0,2.0059581598958776,2.43,17,0,0,0,11,0,1,0
7,1.9994058818488845,0.61,17,3,0.16422529613827497,0.47041880236541805,12,0,0,1
7,1.4980504788654254,1.2,16,3,0.5074608206920236,0,11,0,0,0
7,0.9994905620905198,0.64,15,3,0.03723673592923794,0.1096464082630225,10,0,0,1
4,2.4998892104230634,2.94,14,4,0.35688350004908204,0,9,1,0,0
7,1.9987131965321294,0.99,17,7,0.2269677679560126,0.029342120323904743,12,1,0,1
7,2.002556135342296,2.61,14,6,0.07132582779753624,0.1731486878534789,9,0,0,1
0,1.5032587374173487,1.03,15,0,0.10886798138063687,0,10,1,0,0
0,1.4997967883958983,1.82,16,0,0.031507242466528425,0,11,1,0,1
4,3.001492755321818,4.37,13,1,0.486075231145582,0.5542084489123874,9,1,0,0
5,1.4980833113325938,0.74,17,7,0.5391942616030898,0,11,1,0,0
7,1.5005032330047325,0.86,13,2,0.20225578595860783,0.12764564498411626,9,1,0,0
7,0.9964772183570191,-1.89,15,7,0.6979176388356599,0.4766794384934011,10,1,0,1
0,0.9991099840948929,0.03,18,0,0.0713373664059923,0.05841445014917252,12,1,0,0
0,1.5047873158258631,1.18,16,0,0.09580691752739078,0.31423911496017426,11,1,0,1
7,1.5027290491455556,0.86,16,5,0.3288844694359038,0.38924235746580726,11,1,0,1
4,2.503421780603089,2.63,16,7,0.033730825231393466,0.09831508923857672,10,1,0,1
7,2.000721172064858,3.72,14,3,0,0.48384016413049574,9,1,0,1
0,1.50693939282709,0.1,17,0,0.08887353374859226,0.1954341565569612,11,1,0,1
7,1.0011216025319227,0.88,13,6,0.25846105560224336,0,9,1,0,0
7,1.4983400495413757,1.12,17,3,0.046092995838578586,0.6448186007988941,12,0,1,0
7,2.0062935784572438,1.63,14,7,0.7552489667813486,0.3973349047482719,10,0,0,0
0,1.0046840804702788,-0.63,13,0,0,1,9,1,0,1
7,1.9966782503070997,1.77,15,3,0.3035134953240485,0.40764128368974667,10,1,0,1
7,1.9993484397667434,3.08,13,7,0.9899232745547928,1,9,0,0,0
6,0.997965549312987,-0.71,15,7,0.2808369130427198,0.2572463585831725,10,1,0,0
6,1.9989852055561084,1.45,18,7,0.5977368804380285,0.28384475415794075,12,0,0,0
0,3.503496293765361,5.82,17,1,0,0,11,1,0,0
6,2.0005789528208586,3.71,15,3,0.39282505281027535,0.17907411665937414,10,1,0,0
1,2.5038909560531506,3.78,18,2,0,0,12,1,0,0
1,2.001465274306554,4.19,13,1,0.13328608983444026,0,9,0,1,0
7,1.5009518965009334,1.46,14,4,0.22193670204556032,0,9,1,0,0
7,2.4974999226896832,3.43,16,7,0.6027992190483533,0.6344329357113471,11,1,0,0
7,1.0005785860854362,-0.12,13,7,0,0,9,0,0,0
0,1.5064291649460713,1.52,17,0,0.01944570668785875,0,11,0,0,1
0,1.999418553099503,1.13,14,4,0.5841811338496,0.2752618455823049,9,0,1,1
2,2.50293010794179,4.24,16,1,0,0,11,0,0,0
6,0.9990077236991144,-1.55,15,7,1,1,10,0,0,0
0,1.5031930307286012,2.17,17,0,0.48930606242858504,0.5642297622764576,12,0,0,0
6,1.9998444475471886,2.32,14,5,0,0.31858330331288215,10,1,1,1
1,2.001746026647578,3.17,15,0,0.6127292303826195,0,10,0,1,0
4,1.999855902609692,1.88,14,1,0.019580569873079736,0,9,1,0,0
7,1.4995593763652513,0.69,14,3,0.9136499234414779,0.6814726777329162,10,1,0,0
7,1.4979116624677187,2.15,17,7,1,0.1229846873378343,12,0,0,0
1,1.00005248993285,0.02,18,1,0.19335466628404654,0,12,0,0,1
0,1.5018719984493425,1.06,16,1,1,0.10729577278976367,11,0,1,0
0,2.4999268753364645,3.33,18,0,0.47754651248805796,0.1930683500672317,12,1,0,1
5,2.0015989690984566,1.52,14,2,0.516066802962746,0.48984086371124075,10,1,0,1
7,1.4986238321794165,0.76,14,3,0.027437985375076083,0.08412957493975363,10,0,0,1
7,2.5009870417921167,5.38,17,3,0.37336232740147157,0,12,0,1,1
7,0.9997200968175403,1.9,17,7,0.061165159442010085,0.11529919654225541,11,0,0,1
6,0.9991723868307123,0.5,14,3,1,0.5263458785055858,10,0,0,0
7,0.9982832148616028,-0.35,17,3,0.6243060229987806,0.31731013325443025,12,1,0,0
7,1.9972674756061424,2.92,16,7,0.27498284260467576,0.6505372675494485,11,1,0,0
6,2.0005730359191203,4.73,16,7,0,0.18039247580554335,11,1,0,1
7,0.9990791130045892,1.13,17,3,0.17680881472341503,0.8078309621513498,12,0,0,1
0,1.0050566530106675,-1.29,17,7,0.730530832750796,0,12,1,0,1
7,1.0016731523740157,1.04,16,3,0.3794840173729984,0.6010033218377818,11,1,0,0
3,2.0033114099139175,3.14,15,1,0.313908844211246,0.0020523669079562253,10,0,0,0
5,1.0032288744699822,0.39,18,3,0.3905390598309339,1,12,1,0,1
7,2.501150206530542,2.97,18,7,0.56107887008841,0.19137996759120413,12,0,0,1
0,1.0018586914378675,1.26,17,0,0.9373975641467688,0,11,0,0,0
0,1.5067483704356595,1.56,18,5,0.3009247122973591,0,12,1,0,1
0,2.5021221376633527,4.45,16,4,0.10945496212235868,0,11,1,0,0
4,0.9969450654411192,-0.28,16,2,0.482147850799434,0.6477293486914715,11,0,0,0
4,0.9983557675115172,-1.37,14,4,1,0.9183078840868424,10,1,0,0
3,1.5001482218006572,1.67,18,7,0.3867348160811999,0,12,1,0,1
3,1.5014489518831846,0.95,17,5,0.5538422639546741,0.10997645249398542,12,0,0,0
7,1.5028004102999977,1.81,16,3,0.8411695422384409,1,11,1,0,1
3,1.0038639272434005,0.21,15,7,0.7786716927826203,0.09029769824573293,10,0,0,0
0,1.5032632884220285,1.97,17,0,0.023239732295604124,0,11,0,0,1
2,1.4992061247029762,0.51,17,7,0.19960583102000193,0.7080268520551156,12,1,0,1
0,1.5020805017904522,0.34,17,5,0.525389708301082,0.4173734096590921,12,1,1,1
4,1.5031606997426943,0.58,14,1,0,0.11716931638772264,9,0,0,1
7,0.9993932042878234,-0.47,15,7,0.1505239786749048,0,10,0,0,1
0,1.5044234863921269,-0.63,17,5,0.13449280777873995,0.012585569937843549,12,1,0,1
4,1.5052280750292053,-0.05,16,1,0,0,11,0,0,1
3,2.0050103284537575,3.33,14,7,0.8634338766393752,0.8488682794783454,10,1,0,0
6,2.502943694595311,4.16,17,3,0.02659280052570413,0.35994431731665627,12,1,0,1
0,1.004037928246648,-0.83,17,1,0.16266495627894476,0,11,0,0,1
0,1.0035413203768198,-0.51,17,0,0.475312002055863,0,11,1,0,1
7,1.5005919404774624,1.52,15,3,0.09339416035880355,0.9039546490420054,10,0,0,1
6,0.9959222195291386,-0.08,14,3,0.7608580697839608,0,9,1,0,1
7,1.497365214362609,2.5,14,6,0.1581514529357413,0.14957255480194642,9,1,0,0
3,1.0038340496338758,0.37,18,2,1,0,12,1,0,1
0,2.4986818575446366,3.72,14,1,0.138870700593372,0.40045305567784434,9,0,0,0
0,1.0032018860672847,0.28,14,2,0,0,9,0,0,1
7,1.5009001998798182,0.15,15,3,0.05259658275978156,0.1258988800877007,10,0,0,1
1,2.5007711833076565,4.38,15,0,0,0.4621474728877884,10,1,0,1
6,0.9993610206392028,-0.71,14,7,1,0.42456345753375235,10,0,0,0
2,1.5018142351058004,2.34,14,1,0.5988917055049562,0.018554967575414208,9,1,0,0
7,1.9966291823901385,3.08,16,3,0.08202471858098513,0,11,0,0,1
7,1.4975138174026374,-0.76,17,7,0.2172992188461368,0.6564933651510636,12,0,0,1
5,0.9996703848653234,0.5,14,2,0.4224374378891608,0.845724128019219,10,1,0,0
2,2.0008596545929995,2.54,17,1,0.9297301439124067,0.1255937271382304,12,1,0,0
7,2.5023865094327724,3.54,13,7,0.3690066687435637,0.42027995855277284,9,0,0,1
1,1.5084601686087338,-0.6,16,3,0.4019977441465481,0.3034625248846797,11,1,0,0
7,1.0011946819150799,-0.62,17,5,0.10730373322404514,0.42681033780559635,12,1,0,1
2,1.0031566423473126,0.35,14,1,0.16047551187248504,0.004071803428594973,9,1,0,0
7,1.9982983487690698,0.66,14,7,0.9402927471035291,1,10,1,0,1
7,3.4979233857151963,6.01,15,3,0.15476740022986332,0,10,0,1,0
6,1.5017620419169275,2.35,15,3,0.8687888920086576,1,10,0,0,0
7,2.4983091760174023,4.48,16,3,0.38905804166810454,0,11,1,0,1
0,2.4991812549974046,4.62,17,0,0.5532730644857815,0,11,0,0,1
1,2.002018435042642,3.13,17,1,0,0,11,0,1,1
7,1.0002808426376246,-1.02,15,7,0.22226673389027096,0,10,1,0,1
7,1.49700656169012,1.63,16,3,0.08357254888662621,0.033705260641728414,11,1,0,0
1,2.5030845547387637,2.08,16,0,0.4440261327714356,0.4528793945253034,11,1,0,1
6,3.4972888904512054,7.82,15,7,0.008248174044228089,0.5567230262522036,10,1,0,1
7,0.9983902166977019,0.15,16,6,0.4578954388338344,0.5745368057337583,11,1,0,0
6,1.0007307179619094,-0.07,13,5,0.2185285104294729,0.8670391604848464,9,0,0,1
0,2.5041637881488636,5.04,17,0,0.5338661289926205,0,12,0,0,1
7,1.4997631795033406,1,17,6,0.5902664662996148,0.5849868008928252,12,0,0,0
1,1.0012554835208012,-0.24,16,3,0.981932835554556,0.4674493084087861,11,1,0,0
2,2.0024924971209472,2.88,17,1,0,0.867017042734344,12,1,0,1
2,1.9975599587249024,3.75,13,1,0.10967218179083371,0,9,1,1,1
0,1.005735838270254,-0.23,18,1,0,0.12382259772441494,12,0,0,1
7,2.4976848921093775,2.78,17,4,0.06333315117240147,0.14502583648903924,12,1,0,1
7,3.000278658298435,6.21,15,7,0,0.15293281719118762,10,1,0,0
2,2.0055162306198517,3.12,16,1,0.09961093155096097,0.028923454289923146,11,1,0,0
0,1.001199972020827,-0.59,17,3,0.17479008140897287,0.0809642007637848,12,0,0,1
0,1.5041248444518636,1.15,15,5,0.1263001541597689,0,10,1,0,1
1,2.002758775456737,3.82,17,1,0.33964755204367675,0.33088895023356424,12,0,1,0
0,1.0044776634538655,-0.26,16,1,0.06205012182086972,0,11,0,0,0
7,1.502056570124545,0.26,18,3,0,0.5451177907172658,12,0,0,1
0,2.007705433634741,1.66,17,5,0,0,11,0,0,1
7,1.998584688635059,1.44,14,6,0.17414632129949117,1,10,1,0,1
7,1.002921335420274,-1.64,14,2,0.12099905916660922,0.16989796513108896,10,0,0,1
7,2.0000227854007675,0.76,17,7,0,0.43171664103320584,12,0,0,1
7,0.9988494133687575,0.39,17,3,0.24047615868548125,1,12,0,0,1
5,1.9993905719972773,3.82,13,7,0.1586517084610158,0,9,1,0,1
0,2.001801118694921,2.15,14,0,0.2044649535420217,0,9,1,0,0
7,4.000572128720864,7.97,14,7,0.44410036763043514,0.5295898362979587,9,1,0,0
0,3.0006461963313353,4.54,15,3,0,0.5256375546088559,10,1,0,1
7,2.00203041550485,2.26,14,7,0.4712925756671123,0.09418224420850727,9,0,0,1
0,1.003305813954992,0.19,13,3,0.3742171887180203,0.5855348432920975,9,0,0,0
7,0.9955566940318137,0.28,17,6,0.20813725584497747,0.23150316553687547,11,0,0,0
7,2.9988569274082844,5.35,14,3,0.0296815435007944,0,9,1,0,0
7,1.0026693044199597,0.43,17,3,0.020216642872740363,0.3926006589285165,12,0,0,1
0,1.5057823745650096,0.64,14,3,0.5153173947943084,0,9,0,0,0
0,1.0051452413221347,0.63,15,0,0.036632791836124015,0,10,1,0,0
7,2.0011609720397807,2.25,15,6,0.13031791647707636,0.12478315013103403,11,0,1,0
0,1.0055053003192918,-1.08,15,7,0.34326627477566535,0,10,0,0,1
4,2.0042698126981366,3.11,16,4,0.8180737415615355,0.9080572598840108,11,0,0,0
7,1.4971830796852204,-0.04,16,7,0.15640134056918953,0.0032330127693794997,11,1,0,0
7,1.4999333907930938,2.29,14,7,0.5426993767466731,0.7603358801532589,10,0,0,1
7,2.499628631624787,3.55,13,3,0.1642940802756969,0.7651331093691478,9,1,0,1
7,1.4988001383948724,0.79,17,3,0.4151475632255232,0.46607143361924747,12,1,0,0
7,1.5007749807287263,1.98,15,3,0.007500850000058754,0.27828742396280887,10,1,0,0
7,1.5011331521288378,1.42,17,7,0.15848975678251737,0,12,0,0,0
0,1.5062672555001795,-1.42,16,0,0.022142645544272782,0,11,1,0,1
5,2.5004679077153806,3.28,14,2,0.11804150068067565,0,10,0,0,0
0,2.002662316549957,3.32,15,6,0,0.32280195454164834,11,1,0,1
4,1.0017932568403767,0.63,14,7,0.24069894009538595,0.809641090419937,10,0,0,1
7,1.9985547576655844,1.51,16,5,0.6615574908293927,0.4948646056555934,11,0,0,1
0,1.505398724941827,1.67,14,0,0,0.15844715274884014,9,1,0,1
7,2.002924622269237,2.11,16,3,0,0.4743123021997861,11,1,0,0
7,2.4995644479795067,3.26,13,6,0.13588425762185008,0,9,1,0,0
1,1.503468450364359,0.58,15,5,0.5938859625369681,0.5599102372700204,10,1,0,1
0,1.0041228738499979,-0.78,16,0,0.3629607142623665,0,11,1,1,0
7,1.5013592439845014,3.05,14,3,0,0,9,1,0,1
0,1.00496117469789,-1.11,17,0,0.1620347194441006,0,11,1,0,1
0,2.004879489222054,2.29,13,0,0.37231535165354035,0,9,1,0,0
0,1.5053408242014674,0.93,16,3,0.49169787562177236,0.10270246765537491,11,1,0,0
7,1.9994360387196823,2.88,17,3,0.21242370437358496,0.573694935278525,12,1,0,1
7,2.5038229311025093,4.07,14,7,0.42060704207555816,0.5757785448040135,10,1,1,0
0,2.5026006698573626,2.72,15,5,0.30905510431018657,0.5684806641766511,10,0,0,1
0,1.0069643391695475,1.24,14,7,0.307351825437283,0,9,0,0,0
7,1.0006152183621717,-0.38,16,3,0.6219056356495433,0.6136356014945893,11,0,0,0
0,1.5102930680511402,1.08,15,2,0,0,10,1,1,1
6,1.5012238621024556,1.22,15,2,0.9422368721011765,0.16114045188788487,11,1,0,0
7,1.9987225222079954,1.84,14,3,0.4667240570651161,0.4226040901731938,9,0,0,1
7,1.5012308264739977,0.28,16,7,0.6352708415068058,0.5800952835617392,11,0,0,1
1,1.5040898413615902,0.96,14,5,0,0.08473508074374461,9,0,1,1
7,1.4979842813402562,2.24,15,3,0.143247487861883,0.437014825488919,10,0,0,0
4,1.502117314062951,0.67,17,5,0.2048728687746328,6.420906034516694e-4,12,0,0,1
7,0.9983121268272602,0.04,16,3,0.27008901691619597,0.5655717062022547,11,0,0,0
0,1.0064333961697831,-0.72,17,7,0.04545012767587063,0.12875829451442117,12,1,0,1
2,1.0021620623489906,-0.11,13,0,0.8090443814979623,0.6205541485679508,9,0,0,0
7,1.0033885132449254,0.14,18,3,0.07873912849632188,0.009800457715418103,12,0,0,1
0,1.498511951583227,0.81,18,0,0.04120818544405089,0.2841511055764884,12,1,0,0
0,1.5035736890968134,1.73,16,0,0,0.2162959695908876,11,1,0,1
0,2.5032638159450658,4.12,15,3,0.8989530036801328,0,10,0,0,1
7,1.497873667984022,1.41,16,7,0.038073079863753245,0.15670971423084643,11,0,0,1
0,1.5026461697123996,0.63,17,7,0.8222043950982016,0,12,1,1,0
7,1.5003355494200084,1.51,16,7,0.12370499881410225,0.3237425509240211,11,0,0,0
7,1.4942396093034533,1.15,16,3,0.17214403651434054,0.4950009104034407,11,0,0,1
7,1.9994901682866622,0.15,18,3,0.5689108659255575,0.6332514996267364,12,0,0,1
0,1.5066377650443108,1.48,15,0,1,0.28835514817827307,10,0,1,0
4,1.0057654437058987,-1.44,14,1,0,0,9,0,0,1
0,2.001707528954618,3.22,13,3,0,0,9,0,0,0
0,1.5018734262980533,0.19,15,2,0.004079797893025593,0,10,1,0,1
7,1.4986873550354467,1.2,14,4,0.4994548757891252,0.9551541181936983,10,0,0,0
5,1.0050490161916552,-0,18,2,0.46360696368311716,1,12,1,0,1
5,1.4992416301883595,1.78,18,3,0.04506091266168615,0,12,1,0,0
3,1.4983953705560897,2.15,18,2,0.9297704830955957,0.5767488477294891,12,1,0,1
0,2.005676540336752,1.94,16,0,0,0.311097875613828,11,0,0,1
7,2.002126107388796,1.96,16,5,0,0.1776136480503187,11,0,0,0
0,2.0040918965900345,1.37,18,0,0.3985764937327689,0,12,1,0,0
7,1.000251909319014,-0.31,13,2,0.4290272887936819,0.17997686483998754,9,1,0,1
7,2.5007694463257035,3.85,14,7,0.09293552460929853,0.11901866210761165,9,1,0,0
7,2.996881355897787,6.5,17,3,0.6042859643848841,0.6247257045231552,12,0,1,1
7,1.5009220680866617,0.23,14,7,1,0.74744962630292,10,1,0,0
7,2.501911020612056,5.4,17,4,0.11208040451527349,0,12,0,0,1
7,1.9989447456056388,2.05,16,3,0.5974253651738055,0.8751054242201255,11,0,0,0
7,1.498468289834286,0.27,14,3,0.951407892721316,0.8058664523541267,10,0,0,0
3,2.5028488515338996,4.3,17,7,0,0.3964577509619038,12,1,0,1
1,1.5000419887860197,0.98,18,4,0.16941960305098033,0.38423886243898164,12,0,0,1
1,1.5056902297127581,1.16,16,7,0.022107069041894984,0.14749831333852279,11,0,0,1
0,1.5025029023351069,1.49,13,0,1,0,9,1,0,0
7,1.0018614936633692,-1.94,17,3,0.367636906936457,0.5075025398046605,12,0,0,0
7,1.5006518607554318,2.54,15,3,0,0.3504925875367429,10,0,0,1
7,2.0013446127799175,2.26,13,5,0,0,9,1,0,1
0,2.5050949784791974,3.28,16,6,0.39896623389649916,0,10,1,1,1
7,1.4977724230152738,0.47,18,3,0.6767288829096514,0.9246788424301918,12,1,0,1
3,1.502125701751131,1.25,14,1,1,0.5207463446802809,9,0,0,0
3,2.001079658542139,2.09,18,2,0.8681557489275664,0,12,0,0,0
0,1.0051007532538467,0.4,16,4,0.16691820074119837,0.17016508956074328,10,1,0,1
1,1.0044118009704266,-0.39,15,0,0.9824664427027139,0.04838339440427964,10,0,0,0
0,2.002032627267461,2.75,17,0,0.5885947146411565,0,11,1,1,1
1,1.5015608219376424,1.66,16,1,1,0,11,1,0,0
1,1.004130537481189,-1.56,18,1,0.7476849585572958,1,12,0,0,0
7,3.996282501233871,8.42,15,5,0.501425938697028,0.6353304893856231,10,1,0,0
7,1.999219087517436,1.7,13,2,0.46693366039159573,0,9,1,0,0
7,1.9987866535306704,2.57,13,2,1,1,9,0,0,0
7,1.9972180229724965,2.82,14,5,0.5579634326676419,0.642041428449362,10,0,0,0
7,1.4973415944370223,1.59,17,3,0.1853787851912186,0.004558689550283732,12,1,0,0
7,1.9975591511935291,3.12,17,6,0.6574715536419342,0.5753119022249281,12,0,0,1
6,0.9995619997154974,-1.07,17,3,0.03745811422548521,0.14962394700151452,12,1,0,1
1,1.4996007879503865,1.25,15,0,0.4479745955531782,0.07431899816678614,10,0,0,1
4,1.0013452349085061,-0.48,18,2,0.07074396219379006,0.259049314556687,12,0,0,1
7,3.0019821885736526,4.52,16,7,0,0,11,0,1,1
5,2.000512607326667,2.04,14,6,0.21451246460528386,0.2862264316373131,9,1,0,0
7,1.4995410793093602,0.58,13,2,0.20221653919426555,0.4334838635704866,9,1,1,0
7,1.4983997185868045,1.2,17,3,0.5467146993491809,0.6458653010869847,12,1,0,1
7,2.000351821568101,1.89,15,3,0.36627496625469524,0.2725866758263449,10,0,0,0
2,1.003700589701939,-0,15,2,0,0,10,1,0,1
7,0.9980727290358992,-0.6,15,4,0.5665443168998249,0.5204508323279464,10,0,0,1
4,1.5011629032464788,1.13,18,2,0.21096809316419934,0.41623917531462074,12,1,0,1
0,2.006837635304385,0.85,18,7,0.02091269950972347,0.11411693899779513,12,0,0,1
0,2.0040671211063366,1.19,17,0,0.5464143538460865,0,11,1,0,1
